t_ms,step,beam,score,sum_logprob,logprobs_where,prefix_source,prefix_len,prefix_tail_ids,prefix,lock_remaining_len
1787448831129,27,1,-6.374593734741211,-6.374593734741211,args:1,args[0],50,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか,0
1787448831129,27,2,-6.735476016998291,-6.735476016998291,args:1,args[0],50,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035, 220, 41323, 30986]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病人 傷病,0
1787448831147,28,0,-2.450404405593872,-2.450404405593872,args:1,args[0],51,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者,0
1787448831147,28,1,-6.219935417175293,-6.219935417175293,args:1,args[0],51,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人,0
1787448831147,28,2,-6.807218551635742,-6.807218551635742,args:1,args[0],51,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035, 220, 41323, 30986, 12444]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病人 傷病者,0
1787448831165,29,0,-2.450404405593872,-2.450404405593872,args:1,args[0],52,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者,0
1787448831165,29,1,-6.241877555847168,-6.241877555847168,args:1,args[0],52,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大,0
1787448831165,29,2,-6.807218551635742,-6.807218551635742,args:1,args[0],52,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035, 220]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人,0
1787448831182,30,0,-2.4591293334960938,-2.4591293334960938,args:1,args[0],53,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷,0
1787448831183,30,1,-6.349327564239502,-6.349327564239502,args:1,args[0],53,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫,0
1787448831183,30,2,-6.816818714141846,-6.816818714141846,args:1,args[0],53,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035, 220, 41323]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人 傷,0
1787448831200,31,0,-2.483121633529663,-2.483121633529663,args:1,args[0],54,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病,0
1787448831200,31,1,-6.576871871948242,-6.576871871948242,args:1,args[0],54,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか,0
1787448831200,31,2,-6.92645788192749,-6.92645788192749,args:1,args[0],54,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035, 220, 41323, 30986]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人 傷病,0
1787448831218,32,0,-2.6396522521972656,-2.6396522521972656,args:1,args[0],55,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者,0
1787448831218,32,1,-6.161136627197266,-6.161136627197266,args:1,args[0],55,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人,0
1787448831218,32,2,-7.042630195617676,-7.042630195617676,args:1,args[0],55,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035, 220, 41323, 30986, 12444]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人 傷病者,0
1787448831238,33,0,-2.6396522521972656,-2.6396522521972656,args:1,args[0],56,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者,0
1787448831238,33,1,-6.183479309082031,-6.183479309082031,args:1,args[0],56,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大,0
1787448831238,33,2,-7.042630195617676,-7.042630195617676,args:1,args[0],56,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035, 220]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人,0
1787448831257,34,0,-2.6473119258880615,-2.6473119258880615,args:1,args[0],57,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷,0
1787448831257,34,1,-6.282082557678223,-6.282082557678223,args:1,args[0],57,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫,0
1787448831257,34,2,-7.051062107086182,-7.051062107086182,args:1,args[0],57,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035, 220, 41323]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人 傷,0
1787448831275,35,0,-2.6688241958618164,-2.6688241958618164,args:1,args[0],58,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病,0
1787448831275,35,1,-6.848511695861816,-6.848511695861816,args:1,args[0],58,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか,0
1787448831275,35,2,-6.9071736335754395,-6.9071736335754395,args:1,args[0],58,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035, 220, 41323, 30986]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人 傷病,0
1787448831293,36,0,-2.826331615447998,-2.826331615447998,args:1,args[0],59,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者,0
1787448831293,36,1,-6.201331615447998,-6.201331615447998,args:1,args[0],59,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人,0
1787448831293,36,2,-6.912485599517822,-6.912485599517822,args:1,args[0],59,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913, 28589]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか 大,0
1787448831310,37,0,-2.826331615447998,-2.826331615447998,args:1,args[0],60,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者,0
1787448831310,37,1,-6.221898078918457,-6.221898078918457,args:1,args[0],60,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大,0
1787448831310,37,2,-6.9379401206970215,-6.9379401206970215,args:1,args[0],60,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913, 28589, 39642]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか 大丈夫,0
1787448831328,38,0,-2.83302903175354,-2.83302903175354,args:1,args[0],61,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷,0
1787448831328,38,1,-6.316293239593506,-6.316293239593506,args:1,args[0],61,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫,0
1787448831328,38,2,-7.420433044433594,-7.420433044433594,args:1,args[0],61,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913, 28589, 39642, 30913]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか 大丈夫ですか,0
1787448831346,39,0,-2.8534791469573975,-2.8534791469573975,args:1,args[0],62,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病,0
1787448831346,39,1,-6.909963607788086,-6.909963607788086,args:1,args[0],62,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか,0
1787448831346,39,2,-7.056604385375977,-7.056604385375977,args:1,args[0],62,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913, 28589, 39642, 30913, 220]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか 大丈夫ですか,0
1787448831364,40,0,-3.0133581161499023,-3.0133581161499023,args:1,args[0],63,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者,0
1787448831364,40,1,-6.259451866149902,-6.259451866149902,args:1,args[0],63,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913, 28589]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか 大,0
1787448831364,40,2,-6.91556453704834,-6.91556453704834,args:1,args[0],63,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人,0
1787448831382,41,0,-3.0133581161499023,-3.0133581161499023,args:1,args[0],64,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者,0
1787448831382,41,1,-6.2801194190979,-6.2801194190979,args:1,args[0],64,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大,0
1787448831382,41,2,-6.939059734344482,-6.939059734344482,args:1,args[0],64,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913, 28589, 39642]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか 大丈夫,0
1787448831400,42,0,-3.0198371410369873,-3.0198371410369873,args:1,args[0],65,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷,0
1787448831400,42,1,-6.372699737548828,-6.372699737548828,args:1,args[0],65,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫,0
1787448831400,42,2,-7.433488845825195,-7.433488845825195,args:1,args[0],65,"[30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913, 28589, 39642, 30913]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか 大丈夫ですか,0
1787448831419,43,0,-3.0383999347686768,-3.0383999347686768,args:1,args[0],66,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病,0
1787448831419,43,1,-6.908214569091797,-6.908214569091797,args:1,args[0],66,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか,0
1787448831419,43,2,-7.327462196350098,-7.327462196350098,args:1,args[0],66,"[12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913, 28589, 39642, 30913, 220]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか 大丈夫ですか,0
1787448831440,44,0,-3.1924021244049072,-3.1924021244049072,args:1,args[0],67,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者,0
1787448831440,44,1,-6.434589385986328,-6.434589385986328,args:1,args[0],67,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589, 39642, 30913, 28589]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大丈夫ですか 大,0
1787448831440,44,2,-6.913807392120361,-6.913807392120361,args:1,args[0],67,"[220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 4035]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病人,0
1787448831458,45,0,-3.1924021244049072,-3.1924021244049072,args:1,args[0],68,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者,0
1787448831458,45,1,-6.456309795379639,-6.456309795379639,args:1,args[0],68,"[41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 220, 41323, 30986, 12444, 28589]",<|nospeech|> 傷病者 感染防御 胸骨圧迫<|startoftranscript|><|ja|><|startoflm|>傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 傷病者 大,0
